id_anfitrion,zona_grupo,latitud,tipo_propiedad,capacidad,recamaras,noches_minimas,min_noches_minimas,min_noches_maximas,precio,disp_30d,disp_90d,calendario_ultima_extraccion,num_resenas,num_resenas_30d,ultima_resena,calif_total,calif_limpieza,calif_comunicacion,calif_valor,es_superhost,tasa_respuesta_host,host_tiene_foto,antiguedad_host,total_listados_host,host_total_habitaciones_privadas,licencia
12027987,Isole,45.440340883872935,Entire rental unit,2,1.0,3,2,1125,$159.00,8,50,2025-06-17,103,2,2025-06-02,4.77,4.93,4.92,4.81,t,100%,t,2014-02-07,2,0,IT027042C2NPMF2IWL
35553140,Isole,45.43563,Entire rental unit,2,1.0,31,1,1125,,13,72,2025-06-17,5,0,2023-10-20,4.2,4.4,4.4,4.2,f,,t,2015-06-11,2,0,IT027042B42GTUJ5J3
35553140,Isole,45.4375,Entire rental unit,4,2.0,1,1,1125,$528.00,8,43,2025-06-17,2,0,2023-09-18,5.0,5.0,5.0,5.0,f,,t,2015-06-11,2,0,IT027042B42GTUJ5J3
22632812,Isole,45.43992,Entire rental unit,6,3.0,3,3,1125,$441.00,19,75,2025-06-17,156,2,2025-06-11,4.78,4.57,4.85,4.76,t,100%,t,2014-10-17,1,0,IT027042B481B6UK49
35304359,Isole,45.43085,Entire rental unit,4,2.0,2,2,27,,30,81,2025-06-17,119,2,2025-06-08,4.83,4.97,4.78,4.75,t,100%,t,2015-06-08,1,0,IT027042C2UL7GMDYW
7619802,Isole,45.43919,Entire condo,4,1.0,1,1,15,$219.00,12,41,2025-06-17,31,0,2024-09-04,4.58,4.58,4.81,4.61,t,100%,t,2013-07-21,14,0,IT027042C2NIYQT6IC
35845363,Isole,45.42989,Entire rental unit,2,0.0,4,4,29,$131.00,17,59,2025-06-17,123,1,2025-05-31,4.85,4.9,4.93,4.8,t,100%,t,2015-06-15,1,0,IT027042C2NYSR3CY8
30283716,Isole,45.435837,Entire rental unit,3,1.0,1,1,999,$173.00,23,36,2025-06-17,595,2,2025-05-24,4.47,4.61,4.74,4.5,f,100%,t,2015-03-30,11,7,it027042b4e5b2mtnk
33887875,Terraferma,45.49272,Entire rental unit,4,1.0,31,31,1125,,0,0,2025-06-17,47,0,2018-05-28,4.34,4.5,4.7,4.28,f,,t,2015-05-21,5,0,
17596589,Isole,45.43770118933633,Private room in bed and breakfast,2,1.0,1,1,10,$121.00,8,8,2025-06-17,63,2,2025-06-15,4.84,4.92,4.84,4.76,t,94%,t,2014-07-03,3,3,IT027042C1LTXW7CGC
35454493,Terraferma,45.47799,Entire rental unit,2,1.0,3,1,1125,$67.00,1,17,2025-06-17,262,2,2025-05-30,4.94,4.81,5.0,4.9,t,88%,t,2015-06-10,1,0,IT027042C2C8LLVCLZ
36203794,Terraferma,45.50009,Entire condo,3,2.0,10,10,29,$91.00,27,87,2025-06-17,4,0,2022-11-20,4.75,4.5,4.75,4.75,f,100%,t,2015-06-19,1,0,IT027042C2DQH3QT8Z
36254380,Isole,45.43754,Entire rental unit,6,2.0,3,2,28,$259.00,1,3,2025-06-17,156,1,2025-05-31,4.95,4.89,4.97,4.82,t,100%,t,2015-06-20,1,0,IT027042C2WJJLYVZD
17596589,Isole,45.43568,Private room in bed and breakfast,2,1.0,1,1,10,$103.00,8,8,2025-06-17,74,2,2025-06-03,4.8,4.85,4.86,4.75,t,94%,t,2014-07-03,3,3,IT027042C1LTXW7CGC
36344083,Isole,45.44021,Entire rental unit,4,2.0,3,3,1125,$170.00,7,18,2025-06-17,354,4,2025-06-13,4.84,4.61,4.89,4.84,t,100%,t,2015-06-21,1,0,IT027042B4FN8FPCQL
36324248,Isole,45.4365,Entire rental unit,4,1.0,3,2,28,$237.00,21,78,2025-06-17,224,0,2024-04-20,4.87,4.92,4.85,4.79,t,100%,t,2015-06-21,7,0,IT027042B4CO4VKO82
36633893,Isole,45.43359,Entire rental unit,3,1.0,31,31,60,,0,0,2025-06-17,75,0,2017-08-26,4.65,4.71,4.96,4.49,f,,t,2015-06-24,1,0,
29918538,Isole,45.43706,Entire rental unit,5,2.0,2,2,1125,$159.00,7,29,2025-06-17,24,0,2025-05-11,4.46,4.46,4.5,4.54,f,100%,t,2015-03-24,4,0,IT027042C2C6ZIARCC
3972291,Isole,45.43469,Entire rental unit,4,2.0,3,3,1125,$335.00,13,33,2025-06-17,65,0,2025-03-04,4.82,4.91,4.71,4.6,t,99%,t,2012-10-25,48,0,IT027042B4UCXW6FUP
10257431,Terraferma,45.49875,Entire rental unit,3,1.0,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2013-11-25,1,0,
31721028,Isole,45.41745,Private room in home,2,1.0,3,2,1125,$62.00,3,3,2025-06-17,321,4,2025-06-15,4.93,4.93,4.92,4.9,t,100%,t,2015-04-22,1,1,IT027042C26CIANWL7
16826239,Isole,45.41947411076489,Entire villa,4,1.0,5,1,28,$170.00,22,46,2025-06-17,23,0,2024-08-19,4.52,4.57,4.52,4.22,f,100%,t,2014-06-15,2,1,IT027042B4KNVWVQKY
27982881,Isole,45.4194,Entire rental unit,8,3.0,2,2,1125,$255.00,18,48,2025-06-17,52,1,2025-06-01,4.88,4.94,4.92,4.62,f,100%,t,2015-02-19,1,0,IT027042C28I6K65JX
37356947,Isole,45.436772866248376,Private room in rental unit,2,1.0,1,1,30,$120.00,29,89,2025-06-17,192,2,2025-06-05,4.38,4.56,4.54,4.23,f,100%,t,2015-07-02,15,12,IT027042B4RPISD3AE
37395876,Isole,45.43034,Entire rental unit,4,2.0,3,3,29,$151.00,18,72,2025-06-17,186,1,2025-06-02,4.89,4.88,4.9,4.82,f,100%,t,2015-07-03,2,0,IT027042C2DS3FIORD
37395876,Isole,45.42988,Entire condo,6,3.0,3,3,29,$180.00,19,43,2025-06-17,178,2,2025-06-09,4.84,4.88,4.92,4.8,f,100%,t,2015-07-03,2,0,IT027042C20BNTS8Z2
21628642,Isole,45.4463,Entire rental unit,4,2.0,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2014-09-22,1,0,
37814406,Isole,45.43434,Private room in condo,2,1.0,2,1,29,$131.00,16,47,2025-06-17,574,1,2025-06-12,4.89,4.96,4.95,4.8,t,100%,t,2015-07-07,4,3,IT027042C2YNHJHMFZ
15758689,Isole,45.43377,Entire condo,2,2.0,4,1,99,$222.00,12,43,2025-06-17,21,0,2024-07-27,4.9,4.9,4.86,4.57,f,,t,2014-05-20,2,0,IT027042B4S9OHL4JP
37814406,Isole,45.43463,Private room in rental unit,2,1.0,2,1,29,$135.00,11,38,2025-06-17,754,2,2025-06-01,4.83,4.91,4.93,4.77,t,100%,t,2015-07-07,4,3,IT027042C2YNHJHMFZ
37814406,Isole,45.4349,Private room in condo,2,1.0,2,1,29,$143.00,13,44,2025-06-17,650,2,2025-06-06,4.88,4.95,4.93,4.77,t,100%,t,2015-07-07,4,3,IT027042C2YNHJHMFZ
38062575,Isole,45.4041,Entire rental unit,2,1.0,3,1,1125,$210.00,6,27,2025-06-17,141,1,2025-06-12,4.59,4.52,4.87,4.65,f,100%,t,2015-07-10,1,0,IT027042C2F312FJE7
21456423,Isole,45.3982,Entire rental unit,6,3.0,31,31,1125,,0,0,2025-06-17,7,0,2018-01-01,4.29,4.86,5.0,4.57,f,,t,2014-09-17,1,0,
11353579,Isole,45.42847,Entire rental unit,5,3.0,2,2,6,$387.00,4,23,2025-06-17,101,5,2025-06-06,4.97,4.89,5.0,4.86,t,100%,t,2014-01-16,3,0,Exempt
38311524,Isole,45.43476,Entire rental unit,5,2.0,3,3,1125,$206.00,20,69,2025-06-17,510,1,2025-06-03,4.88,4.94,4.95,4.78,t,100%,t,2015-07-13,1,0,IT027042C2G6FSVIRN
35773124,Isole,45.43158,Entire rental unit,4,2.0,3,2,1125,$505.00,3,21,2025-06-17,476,6,2025-06-11,4.97,4.99,4.99,4.89,t,100%,t,2015-06-14,1,0,IT027042C2778FF5TG
38338874,Isole,45.43251,Entire home,4,2.0,2,2,1125,$144.00,23,73,2025-06-17,336,3,2025-06-05,4.85,4.83,4.87,4.82,t,100%,t,2015-07-13,1,0,IT027042C23D4UQPN5
34360885,Isole,45.43365,Entire condo,4,2.0,31,1,99,,6,41,2025-06-17,145,0,2025-04-13,4.68,4.71,4.81,4.67,f,100%,t,2015-05-27,6,0,IT027042C2IQGD8DGG
29918538,Isole,45.43251,Entire rental unit,5,2.0,2,2,1125,$169.00,13,42,2025-06-17,21,0,2025-04-25,4.33,4.38,4.86,4.19,f,100%,t,2015-03-24,4,0,IT027042B47MW76Z5C
34106604,Isole,45.44127024902282,Entire rental unit,5,2.0,2,2,1125,$220.00,12,61,2025-06-17,301,6,2025-06-03,4.74,4.89,4.76,4.68,t,100%,t,2015-05-24,2,0,IT027042C287T54GP6
26153558,Isole,45.43945,Entire rental unit,4,2.0,1,1,29,$182.00,2,32,2025-06-17,477,8,2025-06-15,4.87,4.89,4.98,4.85,t,100%,t,2015-01-15,1,0,IT027042C2NNZM2MJI
10189388,Isole,45.43403,Entire rental unit,4,2.0,2,1,31,$291.00,27,83,2025-06-17,42,0,2024-11-03,4.88,4.95,4.93,4.66,t,100%,t,2013-11-22,19,1,IT027042B49YSVI750
38773814,Isole,45.43232,Entire condo,4,2.0,2,2,1125,$162.00,8,38,2025-06-17,259,3,2025-05-28,4.53,4.68,4.38,4.6,t,100%,t,2015-07-17,1,0,IT027042C2TGE7HCJJ
35938893,Isole,45.43284,Entire rental unit,5,1.0,1,2,1125,$81.00,10,36,2025-06-17,367,3,2025-06-12,4.79,4.81,4.91,4.76,f,100%,t,2015-06-16,1,0,IT027042C2AALDIY5D
37864680,Isole,45.43483,Entire rental unit,4,2.0,1,2,999,$260.00,10,59,2025-06-17,93,0,2024-09-27,4.56,4.81,4.82,4.63,t,100%,t,2015-07-08,17,0,IT027042B4NYDP8JJJ
39221121,Isole,45.45953,Entire home,5,3.0,3,3,30,$145.00,23,32,2025-06-17,100,3,2025-06-05,4.89,4.85,4.95,4.81,t,100%,t,2015-07-22,1,0,IT027042C29FHTX6MT
37381363,Isole,45.4401,Entire rental unit,9,2.0,2,1,30,$371.00,10,33,2025-06-17,170,3,2025-06-13,4.72,4.7,4.93,4.68,t,100%,t,2015-07-03,4,0,IT027042C274R9BRF7
4654704,Isole,45.43991,Entire rental unit,4,2.0,2,2,29,$152.00,18,59,2025-06-17,113,1,2025-05-31,4.77,4.85,4.89,4.62,t,98%,t,2013-01-10,20,13,IT027042B47RU2BSYO
39431094,Isole,45.44152,Private room in rental unit,2,,31,31,1125,,0,0,2025-06-17,2,0,2015-08-25,4.0,4.0,5.0,3.5,f,,t,2015-07-24,1,1,
36457323,Isole,45.44101,Entire rental unit,4,2.0,3,2,3,$170.00,5,27,2025-06-17,223,2,2025-05-28,4.86,4.8,4.97,4.82,f,100%,t,2015-06-22,1,0,IT027042B43YHLMSEO
39709985,Isole,45.43414,Entire townhouse,5,3.0,3,1,1125,$270.00,9,43,2025-06-17,202,4,2025-06-16,4.91,4.96,4.98,4.81,f,100%,t,2015-07-27,1,0,IT027042C2X3QLU8DE
39910319,Isole,45.4369,Entire rental unit,2,1.0,3,3,1125,$85.00,3,14,2025-06-17,408,2,2025-05-24,4.64,4.79,4.53,4.64,t,100%,t,2015-07-29,2,0,IT027042C2JFTHN5FZ
39910319,Isole,45.43803,Entire rental unit,4,2.0,2,2,1125,$138.00,3,37,2025-06-17,266,3,2025-06-03,4.81,4.92,4.59,4.75,t,100%,t,2015-07-29,2,0,IT027042C2BAJ4KRHI
39921225,Isole,45.43362,Entire vacation home,4,1.0,2,2,1125,$254.00,27,87,2025-06-17,18,1,2025-05-26,4.5,4.44,4.5,4.33,f,100%,t,2015-07-29,3,0,IT027042B4YVS6NO2W
22197834,Isole,45.41862,Entire condo,6,3.0,3,3,1123,,0,15,2025-06-17,25,0,2024-05-13,4.88,4.76,4.92,4.92,t,100%,t,2014-10-06,2,0,IT027042C2WMAX2TN6
1666986,Isole,45.43365,Private room in home,2,1.0,2,1,1125,$100.00,4,31,2025-06-17,266,9,2025-06-12,4.89,4.96,4.94,4.82,t,100%,t,2012-01-29,2,1,IT027042C1IEHHDTAH
27747660,Isole,45.42045,Entire condo,5,3.0,2,2,21,$400.00,17,57,2025-06-17,12,0,2024-08-13,4.75,4.92,4.67,4.58,f,100%,t,2015-02-14,2,0,IT027042B4RDM8TSS2
33887875,Terraferma,45.49098,Entire condo,2,1.0,31,31,1125,,0,0,2025-06-17,62,0,2019-11-23,4.39,4.42,4.79,4.39,f,,t,2015-05-21,5,0,
40372787,Terraferma,45.48906,Private room in bed and breakfast,2,1.0,3,3,1125,$65.00,26,84,2025-06-17,198,5,2025-06-08,4.83,4.91,4.92,4.84,t,100%,t,2015-08-03,2,2,IT027042C18TPD4SLE
27747660,Isole,45.42045,Entire condo,5,3.0,2,2,21,$300.00,11,58,2025-06-17,1,1,2025-05-24,5.0,5.0,4.0,5.0,f,100%,t,2015-02-14,2,0,IT027042B4TE45XBBO
34158789,Isole,45.44006,Private room in bed and breakfast,2,1.0,3,2,10,$158.00,16,41,2025-06-17,30,0,2025-03-17,4.97,4.93,5.0,4.83,f,,t,2015-05-25,2,1,IT027042B4AUSFP8MZ
40707541,Isole,45.43636,Private room in bed and breakfast,2,1.0,1,1,1125,$117.00,0,0,2025-06-17,116,0,2023-10-30,4.86,4.97,4.93,4.78,f,100%,t,2015-08-06,2,2,IT027042B4FFRT42SR
1514413,Terraferma,45.48525,Private room in home,2,1.0,1,1,365,$51.00,24,84,2025-06-17,220,1,2025-05-20,4.17,4.32,4.34,4.16,f,100%,t,2011-12-18,11,10,IT027042B4A49HLBZY
40372787,Terraferma,45.4875,Private room in bed and breakfast,3,,3,2,1125,,22,80,2025-06-17,112,0,2025-05-04,4.76,4.91,4.86,4.77,t,100%,t,2015-08-03,2,2,IT027042C18TPD4SLE
41354846,Isole,45.44516418641794,Entire rental unit,2,0.0,2,1,1125,$80.00,3,11,2025-06-17,659,2,2025-06-02,4.87,4.9,4.96,4.85,t,88%,t,2015-08-13,1,0,IT027042C2H64CVNPZ
3177129,Isole,45.43515,Entire rental unit,4,2.0,3,3,1125,$162.00,9,40,2025-06-17,403,3,2025-05-31,4.85,4.83,4.91,4.82,t,100%,t,2012-08-06,1,0,IT027042C2Q4ECGNX7
41530589,Isole,45.40110778808594,Entire rental unit,3,1.0,2,2,29,,3,4,2025-06-17,71,0,2024-11-01,4.82,4.89,4.94,4.77,f,100%,t,2015-08-15,1,0,IT027042C2NK6ZARG5
41684464,Isole,45.44474,Entire rental unit,2,1.0,2,1,30,$163.00,12,60,2025-06-17,83,3,2025-05-31,4.82,4.87,4.98,4.73,f,100%,t,2015-08-17,11,0,IT027042B4XBQZ8BQ5
88691655,Isole,45.4381,Entire condo,3,2.0,3,3,27,$149.00,12,55,2025-06-17,262,5,2025-06-08,4.77,4.79,4.83,4.65,,,t,2016-08-08,1,0,IT027042C2E86V8ABW
41695391,Isole,45.41258,Private room in home,2,,31,31,1125,,0,0,2025-06-17,1,0,2015-10-06,5.0,5.0,5.0,5.0,f,,f,2015-08-17,1,1,
41785109,Isole,45.43623,Entire rental unit,2,1.0,3,2,1125,$131.00,3,25,2025-06-17,463,6,2025-06-02,4.86,4.89,4.94,4.79,t,100%,t,2015-08-18,1,0,IT027042C29E79ZLM4
42055334,Isole,45.44071927129513,Entire rental unit,4,2.0,2,2,1125,$156.00,6,44,2025-06-17,239,0,2024-09-30,4.85,4.92,4.96,4.8,f,100%,t,2015-08-20,1,0,IT027042C2LGI5LIDN
17762135,Isole,45.43688,Entire rental unit,6,2.0,2,2,365,$238.00,5,41,2025-06-17,398,4,2025-06-07,4.48,4.56,4.72,4.54,f,100%,t,2014-07-07,4,0,IT027042C2RDM93V69
36324248,Isole,45.43372,Entire rental unit,3,2.0,3,2,28,$266.00,10,70,2025-06-17,293,0,2025-05-04,4.78,4.91,4.81,4.73,t,100%,t,2015-06-21,7,0,IT027042B4R3ZNXKVG
42345791,Isole,45.43287,Private room in rental unit,1,1.0,3,1,1125,$70.00,4,23,2025-06-17,395,5,2025-06-15,4.89,4.89,4.89,4.89,t,100%,t,2015-08-24,1,1,IT027042C2QMHKQ3G3
42660204,Isole,45.44384,Entire condo,3,1.0,2,2,1125,$122.00,1,53,2025-06-17,179,4,2025-06-07,4.77,4.73,4.8,4.57,f,100%,t,2015-08-27,1,0,IT027042B4L27ZKJAY
195796240,Isole,45.43697,Entire rental unit,5,2.0,2,1,29,$142.00,18,69,2025-06-17,177,1,2025-05-24,4.4,4.49,4.62,4.34,f,100%,t,2018-06-15,15,3,IT027042C28OS58QN5
42965837,Isole,45.43914413452149,Entire rental unit,5,2.0,3,2,1125,$167.00,13,54,2025-06-17,337,3,2025-06-12,4.89,4.86,4.96,4.82,t,100%,t,2015-08-31,1,0,IT027042C2388I84Q9
23810951,Isole,45.43679,Entire rental unit,4,2.0,1,1,1125,"$1,083.00",24,78,2025-06-17,192,2,2025-06-09,4.85,4.94,4.83,4.6,f,100%,t,2014-11-16,2,0,IT027042C2D2QZYBYS
43101296,Isole,45.440467,Entire home,2,1.0,3,3,1125,$145.00,21,81,2025-06-17,149,2,2025-06-02,4.76,4.88,4.9,4.61,f,100%,t,2015-09-01,1,0,IT027042C2R66SPD8P
43235054,Terraferma,45.477898,Entire condo,6,2.0,2,2,1125,$120.00,11,39,2025-06-17,321,3,2025-05-31,4.83,4.87,4.86,4.8,t,100%,t,2015-09-03,6,0,IT027042B4WB46SBZJ
43422249,Isole,45.39865,Entire home,5,2.0,3,3,1125,$120.00,2,2,2025-06-17,143,2,2025-06-14,4.8,4.7,4.9,4.8,f,100%,t,2015-09-05,2,0,IT027042C2GFKVB38H
43771057,Isole,45.43864,Entire rental unit,3,1.0,31,31,1125,$90.00,25,73,2025-06-17,103,0,2019-09-21,4.75,4.68,4.89,4.8,f,,t,2015-09-09,1,0,
43716376,Isole,45.43811,Entire rental unit,6,2.0,3,3,28,$250.00,2,18,2025-06-17,486,8,2025-06-14,4.99,4.99,5.0,4.95,t,100%,t,2015-09-08,1,0,IT027042C2SUIN7EP2
43843547,Isole,45.4393,Entire rental unit,4,2.0,3,3,1125,$186.00,8,55,2025-06-17,477,6,2025-06-10,4.82,4.94,4.98,4.81,t,100%,t,2015-09-10,4,0,IT027042C2QM9T5J8I
43882598,Isole,45.43865,Entire rental unit,6,2.0,2,2,1125,$201.00,4,16,2025-06-17,209,2,2025-06-03,4.85,4.87,4.96,4.82,t,100%,t,2015-09-10,1,0,IT027042C258E8AFGU
2053550,Isole,45.4372673034668,Private room in rental unit,2,1.0,4,3,1125,$102.00,3,17,2025-06-17,355,3,2025-06-15,4.95,4.97,4.98,4.87,t,100%,t,2012-04-02,3,1,IT027042C2SZSY3C96
44079946,Isole,45.44598,Entire loft,3,1.0,3,3,1125,$135.00,13,22,2025-06-17,158,1,2025-05-27,4.95,4.98,4.96,4.81,t,100%,t,2015-09-13,1,0,IT027042C2RGXCVPON
11876634,Isole,45.442253,Entire condo,2,1.0,2,1,29,$104.00,7,36,2025-06-17,401,2,2025-06-13,4.7,4.82,4.86,4.66,,98%,t,2014-02-02,6,0,IT027042C2N9PFCLGM
34712560,Isole,45.44029,Entire rental unit,4,2.0,3,1,1125,$286.00,16,74,2025-06-17,317,2,2025-06-02,4.86,4.88,4.89,4.72,t,100%,t,2015-06-01,1,0,IT027042C28T43P8XS
430236,Isole,45.43284,Entire rental unit,6,3.0,3,2,60,$307.00,2,9,2025-06-17,233,7,2025-06-13,4.97,4.98,4.96,4.88,t,100%,t,2011-03-08,2,0,IT027042C24G7NWHN5
44274762,Isole,45.44416,Entire rental unit,6,1.0,2,2,15,$187.00,3,17,2025-06-17,165,0,2024-07-16,4.71,4.85,4.76,4.73,t,100%,t,2015-09-15,5,0,IT027042B4VLUW7W7F
44324218,Isole,45.44049,Entire condo,2,1.0,3,2,1125,$126.00,6,20,2025-06-17,145,3,2025-06-16,4.94,4.99,4.97,4.9,t,100%,t,2015-09-16,1,0,IT027042C29OUBM68G
44325314,Isole,45.43246,Entire rental unit,4,2.0,2,1,1125,$219.00,0,8,2025-06-17,330,0,2023-11-19,4.77,4.83,4.92,4.68,f,,t,2015-09-16,1,0,IT027042B478EM4R6E
34555957,Terraferma,45.50449,Entire rental unit,4,2.0,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2015-05-30,1,0,
25446696,Isole,45.43285,Entire home,5,2.0,2,1,1125,$158.00,5,19,2025-06-17,326,5,2025-06-10,4.86,4.82,4.91,4.73,t,100%,t,2015-01-01,1,0,It027042c2cqyrkdwr
44485345,Isole,45.43935,Entire condo,4,2.0,2,2,1125,$170.00,5,13,2025-06-17,11,0,2025-04-07,4.55,4.55,5.0,4.55,f,100%,t,2015-09-18,2,0,IT027042C2TOZ4N9MP
669047,Isole,45.43393,Entire rental unit,4,2.0,1,2,1125,$333.00,5,31,2025-06-17,122,0,2025-04-15,4.86,4.86,4.93,4.74,t,100%,t,2011-06-06,80,0,IT027042B4SKZ5F42L
669047,Isole,45.43436,Entire rental unit,5,2.0,1,2,1125,$347.00,7,23,2025-06-17,133,1,2025-05-20,4.9,4.88,4.93,4.81,t,100%,t,2011-06-06,80,0,IT027042B4LEH65PAY
5361751,Isole,45.43707,Entire condo,2,1.0,2,2,1125,,7,11,2025-06-17,95,4,2025-06-02,4.53,4.19,4.86,4.47,f,100%,t,2013-03-07,2,0,IT027042C2F9YUYKNR
44902887,Terraferma,45.47051,Entire rental unit,4,2.0,2,2,1125,$111.00,8,37,2025-06-17,277,0,2025-05-12,4.89,4.92,4.94,4.84,t,100%,t,2015-09-23,1,0,IT027042C2BTI6WN85
8856114,Terraferma,45.511059,Entire rental unit,4,2.0,3,3,1125,$82.00,10,39,2025-06-17,105,2,2025-06-01,4.95,4.89,4.94,4.88,t,100%,t,2013-09-15,3,0,IT027042C1ZRENVGOE
669047,Isole,45.42942,Entire rental unit,5,2.0,1,2,1125,$315.00,2,27,2025-06-17,127,4,2025-06-13,4.8,4.86,4.9,4.71,t,100%,t,2011-06-06,80,0,IT027042C2NH5YVKWF
44990889,Isole,45.40231,Entire rental unit,7,3.0,31,31,1125,$523.00,11,25,2025-06-17,21,0,2024-06-16,4.76,4.86,4.52,4.57,t,100%,t,2015-09-24,13,0,
44990889,Isole,45.44194,Entire rental unit,6,3.0,1,1,90,$258.00,7,59,2025-06-17,182,0,2025-05-10,4.84,4.93,4.86,4.77,t,100%,t,2015-09-24,13,0,IT027042B4NE6AWGVF
44990889,Isole,45.44276,Entire rental unit,4,1.0,1,1,1125,$217.00,25,79,2025-06-17,139,0,2023-10-23,4.83,4.9,4.84,4.8,t,100%,t,2015-09-24,13,0,IT027042B4NE6AWGVF
14091154,Isole,45.42838,Entire rental unit,4,2.0,31,31,60,,0,0,2025-06-17,0,0,,,,,,f,,t,2014-04-09,1,0,
40786720,Isole,45.43378,Entire condo,6,3.0,3,1,730,$360.00,27,40,2025-06-17,20,0,2025-05-10,4.85,4.8,4.95,4.47,f,100%,t,2015-08-07,1,0,IT027042B4E7JI6E65
45332807,Isole,45.44149,Entire rental unit,4,2.0,3,3,30,$70.00,0,0,2025-06-17,117,0,2020-01-04,4.93,4.91,4.92,4.82,t,100%,t,2015-09-29,1,0,IT027042C28IUPV6EB
45370570,Isole,45.43634,Entire rental unit,3,2.0,4,3,30,$124.00,14,38,2025-06-17,492,5,2025-06-08,4.92,4.95,4.97,4.89,t,100%,t,2015-09-29,2,0,IT027042C2V9DDSMSN
43854158,Isole,45.432755165383725,Entire rental unit,4,2.0,3,3,1125,$225.00,27,73,2025-06-17,118,2,2025-06-01,4.68,4.85,4.65,4.75,t,90%,t,2015-09-10,2,0,IT027042C293DBO8AB
2508340,Isole,45.44585,Entire rental unit,2,1.0,2,2,28,$122.00,15,48,2025-06-17,333,0,2025-02-09,4.7,4.74,4.93,4.64,t,100%,t,2012-05-31,21,2,IT027042B4N5M7LBEN
6691997,Isole,45.44243307920414,Entire home,6,3.0,2,1,99,$259.00,0,15,2025-06-17,15,7,2025-06-10,5.0,5.0,5.0,5.0,f,100%,t,2013-06-02,2,0,IT027042C2HH5UNT8L
29176851,Isole,45.43467,Entire rental unit,4,2.0,4,1,60,$315.00,17,49,2025-06-17,47,0,2025-03-01,4.89,4.87,4.93,4.74,f,100%,t,2015-03-11,3,0,IT027042C2FM3DZORG
39588782,Isole,45.43027,Entire home,3,1.0,2,2,1125,,6,52,2025-06-17,79,0,2025-05-12,4.75,4.85,4.87,4.51,f,100%,t,2015-07-26,1,0,IT027042C2QHRSH4D3
45701831,Isole,45.44408,Private room in rental unit,2,1.0,2,1,1125,$61.00,5,30,2025-06-17,411,8,2025-06-13,4.88,4.93,4.88,4.82,t,100%,t,2015-10-04,1,1,IT027042C2G9PJ3ON
33994702,Isole,45.44166,Entire rental unit,4,1.0,2,2,1125,$141.00,13,30,2025-06-17,617,7,2025-06-10,4.95,4.99,4.97,4.9,t,100%,t,2015-05-22,1,0,IT027042C27UA4PXIJ
1408761,Isole,45.43729,Entire loft,3,2.0,3,1,1125,$154.00,6,52,2025-06-17,371,4,2025-06-10,4.87,4.92,4.96,4.83,t,100%,t,2011-11-15,5,0,IT027042C24FV3GWLE
31657413,Isole,45.43184,Entire rental unit,4,2.0,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2015-04-21,1,0,
15934532,Terraferma,45.52741,Entire rental unit,3,1.0,1,1,20,$81.00,8,28,2025-06-17,232,3,2025-05-25,4.96,4.97,4.97,4.92,t,100%,t,2014-05-24,2,0,IT027042C2JUF8YUWO
44990889,Isole,45.44281,Entire rental unit,6,3.0,2,1,1125,$821.00,13,55,2025-06-17,167,1,2025-06-01,4.92,4.94,4.85,4.79,t,100%,t,2015-09-24,13,0,IT027042B4NE6AWGVF
46086362,Isole,45.433029,Entire rental unit,2,1.0,1,1,90,$110.00,9,35,2025-06-17,407,5,2025-06-05,4.75,4.79,4.85,4.66,t,100%,t,2015-10-08,2,0,IT027042B4AM79GN9P
28786777,Isole,45.44391,Entire condo,2,1.0,3,3,1125,$171.00,13,55,2025-06-17,95,4,2025-06-14,4.95,4.91,5.0,4.84,f,100%,t,2015-03-05,1,0,IT027042B4U4X36FN3
40707541,Isole,45.43857,Private room in bed and breakfast,2,1.0,2,1,1125,$108.00,11,57,2025-06-17,71,2,2025-06-04,4.83,4.87,4.94,4.78,f,100%,t,2015-08-06,2,2,IT027042B4FFRT42SR
46361691,Isole,45.43878,Entire rental unit,6,3.0,2,1,1125,$320.00,4,19,2025-06-17,754,6,2025-06-04,4.97,4.98,4.99,4.92,t,100%,t,2015-10-12,2,0,IT027042C25D2IT2I6
581719407,Terraferma,45.50341,Private room in home,2,1.0,1,1,100,$75.00,1,14,2025-06-17,473,0,2025-01-04,4.94,4.93,4.99,4.92,t,100%,t,2024-06-05,8,6,IT027042B42ENENIIC
4495122,Isole,45.43966,Entire rental unit,2,1.0,4,3,1125,$180.00,18,61,2025-06-17,239,4,2025-06-15,4.96,4.97,4.98,4.89,t,100%,t,2012-12-26,1,0,IT027042C2SHJ5HW9G
46466051,Isole,45.44151,Entire rental unit,2,1.0,4,4,29,$141.00,7,9,2025-06-17,51,1,2025-06-08,4.88,4.92,4.98,4.66,t,100%,t,2015-10-13,3,0,IT027042C2YXLI5C2N
46528252,Isole,45.44006,Entire rental unit,2,1.0,1,1,7,$189.00,10,25,2025-06-17,905,3,2025-06-11,4.89,4.9,4.91,4.82,t,100%,t,2015-10-14,4,0,IT027042B4Q7SJZZ9T
4799502,Isole,45.44419,Private room in bed and breakfast,2,,31,31,1125,,0,0,2025-06-17,270,0,2020-09-06,4.91,4.96,4.92,4.85,f,,t,2013-01-22,1,1,
